combo_size,condition,n,hit_rate_pct,avg_up_move,avg_down_move,median_up_move,median_down_move,avg_close_move
3,cat_dist_ma20=far_below & flag_pullback_2bar=pullback_2bar & time_bucket_15m=21:45-22:00,31,70.97,215.81,-119.84,175.0,-100.0,61.94
3,cat_dist_ma20=far_above & cat_body_ratio=body_small & time_bucket_15m=08:45-09:00,31,70.97,240.65,-194.03,245.0,-140.0,39.84
3,cat_vol_ratio=vol_spike & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:15-15:30,55,70.91,338.18,-79.27,280.0,-45.0,236.82
3,cat_bb_ratio=bb_mid & cat_body_ratio=body_small & time_bucket_15m=23:15-23:30,55,70.91,389.27,-277.55,310.0,-95.0,121.64
3,cat_atr_ratio=atr_high & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:45-16:00,48,70.83,364.06,210.62,305.0,152.5,289.79
3,cat_dist_ma20=far_below & cat_bb_ratio=bb_mid & cat_prev_day_change=prev_big_down,72,70.83,299.65,-281.32,207.5,-190.0,43.06
3,cat_bb_ratio=bb_expand & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:00-15:15,377,70.82,431.01,-96.23,275.0,-40.0,323.95
3,flag_bull=not_bull & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:15-15:30,420,70.71,404.11,-16.45,282.5,-45.0,292.52
3,cat_vol_ratio=vol_spike & flag_break_prev_low=break_prev_low & time_bucket_15m=15:30-15:45,58,70.69,410.34,-142.67,360.0,-45.0,243.19
3,cat_rsi=rsi_low & cat_gap=gap_down & time_bucket_15m=15:45-16:00,34,70.59,448.82,240.0,320.0,142.5,337.35
3,cat_bb_ratio=bb_mid & cat_prev_day_change=prev_big_down & time_bucket_15m=23:00-23:15,34,70.59,496.91,-264.12,265.0,-197.5,270.29
3,cat_rsi=rsi_high & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:30-15:45,136,70.59,406.8,-118.42,340.0,-25.0,239.6
2,cat_dist_ma20=far_below & time_bucket_15m=21:30-21:45,34,70.59,293.38,-114.26,192.5,-100.0,165.88
3,cat_trend=trend_down & cat_dist_ma20=far_below & time_bucket_15m=21:30-21:45,34,70.59,293.38,-114.26,192.5,-100.0,165.88
3,cat_dist_ma20=far_below & cat_rsi=rsi_low & time_bucket_15m=21:30-21:45,34,70.59,293.38,-114.26,192.5,-100.0,165.88
3,cat_gap=gap_up & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=21:30-21:45,34,70.59,177.06,-72.94,165.0,-32.5,94.26
3,cat_rsi=rsi_high & cat_prev_day_change=prev_big_down & time_bucket_15m=23:00-23:15,95,70.53,418.21,-251.63,215.0,-100.0,192.16
3,cat_body_ratio=body_small & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=05:45-06:00,95,70.53,228.95,-193.26,180.0,-100.0,40.16
2,flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:15-15:30,643,70.45,416.83,-64.46,305.0,-65.0,289.26
3,cat_dist_ma20=near_below & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:15-15:30,308,70.45,388.23,-25.37,260.0,-55.0,280.47
3,cat_dist_ma20=far_below & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=08:45-09:00,71,70.42,331.13,-246.2,190.0,-195.0,102.04
3,cat_prev_day_change=prev_big_down & time_bucket_15m=23:15-23:30 & weekday=Wednesday,54,70.37,549.26,-204.81,190.0,-200.0,390.37
3,cat_dist_ma20=far_above & cat_rsi=rsi_midhigh & cat_atr_ratio=atr_high,54,70.37,556.3,-274.63,182.5,-122.5,300.37
3,cat_dist_ma20=far_below & flag_pullback_vol_weak=pullback_vol_not_weak & time_bucket_15m=23:15-23:30,54,70.37,486.2,-578.52,315.0,-260.0,-43.06
3,flag_hold_prev_high=break_prev_high & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:00-15:15,337,70.33,451.07,-149.04,300.0,-70.0,309.32
3,flag_pullback_2bar=no_pullback_2bar & flag_above_prev_day_close=below_prev_day_close & time_bucket_15m=15:00-15:15,273,70.33,402.99,-143.55,275.0,-65.0,266.48
