combo,n,down_big_rate_pct,base_rate_pct,edge_pct,avg_down_move,median_down_move
atr_low + gap_up + hour_11_12,2598,21.05,23.46,-2.4,-52.1,-35.0
rsi_ge_75 + body_small + gap_flat,380,21.05,23.46,-2.4,-52.72,-30.0
macd_hist_down + cci_ge_150 + monday,247,21.05,23.46,-2.4,-77.19,-40.0
lower_wick_long + body_large + hour_11_12,114,21.05,23.46,-2.4,-54.82,-40.0
macd_positive_but_weakening + atr_low + bear_bar,6025,21.05,23.46,-2.41,-55.49,-35.0
below_ma20 + atr_low + body_small,4081,21.05,23.46,-2.41,-54.76,-35.0
rsi_ge_75 + stoch_overbought + atr_low,2542,21.05,23.46,-2.41,-54.84,-35.0
stoch_overbought + body_small + monday,2542,21.05,23.46,-2.41,-58.27,-35.0
stoch_overbought + gap_down + night_open,2366,21.05,23.46,-2.41,-56.46,-35.0
cci_ge_100 + atr_low + body_small,1701,21.05,23.46,-2.41,-57.41,-35.0
stoch_dead + cci_falling + hour_11_12,2547,21.04,23.46,-2.41,-54.07,-35.0
macd_hist_down + stoch_overbought + cci_falling,11355,21.04,23.46,-2.42,-59.64,-35.0
close_down + hour_11_12 + friday,1464,21.04,23.46,-2.42,-54.37,-40.0
ma50_down + rsi_ge_75 + bear_bar,713,21.04,23.46,-2.42,-54.75,-40.0
cci_ge_150 + body_large + gap_flat,461,21.04,23.46,-2.42,-66.08,-30.0
macd_hist_down + stoch_dead + lower_wick_long,4103,21.03,23.46,-2.42,-59.16,-35.0
stoch_dead + bull_bar + hour_11_12,290,21.03,23.46,-2.42,-53.66,-40.0
macd_hist_down + lower_wick_long + hour_11_12,2454,21.03,23.46,-2.43,-55.59,-40.0
ma50_down + stoch_overbought + hour_11_12,1284,21.03,23.46,-2.43,-52.89,-40.0
stoch_overbought + body_large + gap_up,8411,21.02,23.46,-2.44,-62.01,-35.0
rsi_ge_75 + high_break_3 + gap_flat,333,21.02,23.46,-2.44,-86.92,-30.0
macd_positive_but_weakening + cci_ge_150 + body_small,333,21.02,23.46,-2.44,-63.75,-40.0
rsi_ge_70 + cci_falling + upper_wick_long,4659,21.01,23.46,-2.44,-59.12,-35.0
rsi_ge_70 + lower_wick_long + night_open,1166,21.01,23.46,-2.44,-55.22,-35.0
macd_hist_down + body_small + hour_11_12,2642,21.01,23.46,-2.45,-53.81,-35.0
macd_hist_down + hour_11_12 + friday,1704,21.01,23.46,-2.45,-55.43,-40.0
cci_falling + bull_bar + gap_flat,1138,21.0,23.46,-2.45,-53.77,-35.0
below_ma20 + atr_low + bull_bar,4277,21.0,23.46,-2.46,-55.32,-35.0
macd_below_signal + hour_11_12 + friday,1643,21.0,23.46,-2.46,-54.22,-35.0
cci_falling + atr_low + monday,3244,20.99,23.46,-2.46,-55.96,-35.0
below_ma20 + macd_positive_but_weakening + gap_flat,1067,20.99,23.46,-2.46,-63.66,-30.0
macd_below_signal + gap_up + hour_11_12,3754,20.99,23.46,-2.47,-56.21,-35.0
macd_hist_down + body_large + gap_up,13106,20.98,23.46,-2.47,-59.69,-35.0
ma20_down + cci_ge_100 + atr_low,529,20.98,23.46,-2.47,-54.52,-35.0
cci_ge_150 + atr_low + hour_11_12,305,20.98,23.46,-2.47,-51.13,-35.0
macd_positive_but_weakening + bear_bar + night_open,3413,20.98,23.46,-2.48,-54.29,-35.0
macd_hist_down + atr_low + friday,3270,20.98,23.46,-2.48,-54.73,-35.0
bb_width_wide + night_open + friday,2226,20.98,23.46,-2.48,-53.33,-35.0
ma50_down + bb_upper_2_touch + cci_ge_100,1797,20.98,23.46,-2.48,-60.21,-35.0
rsi_ge_75 + close_up + gap_flat,696,20.98,23.46,-2.48,-69.05,-35.0
body_large + close_down + gap_up,12411,20.97,23.46,-2.48,-59.96,-30.0
cci_falling + bull_bar + body_large,3409,20.97,23.46,-2.48,-60.82,-35.0
below_ma50 + high_break_3 + monday,1416,20.97,23.46,-2.48,-62.24,-35.0
bear_bar + lower_wick_long + gap_flat,1316,20.97,23.46,-2.48,-54.94,-35.0
rsi_ge_70 + atr_low + hour_11_12,782,20.97,23.46,-2.48,-51.85,-40.0
macd_hist_down + cci_falling + atr_low,12672,20.97,23.46,-2.49,-54.51,-35.0
bb_width_wide + atr_low + high_break_3,1197,20.97,23.46,-2.49,-57.32,-35.0
macd_below_signal + roc5_turn_down + atr_low,7170,20.96,23.46,-2.49,-56.08,-35.0
rsi_ge_70 + macd_positive_but_weakening + night_open,2366,20.96,23.46,-2.49,-54.97,-35.0
macd_positive_but_weakening + upper_wick_long,13819,20.96,23.46,-2.5,-59.13,-35.0
macd_hist_down + macd_positive_but_weakening + upper_wick_long,13819,20.96,23.46,-2.5,-59.13,-35.0
macd_below_signal + cci_falling + atr_low,8270,20.96,23.46,-2.5,-55.8,-35.0
ma50_down + bb_upper_2_touch,1799,20.96,23.46,-2.5,-60.21,-35.0
cci_ge_150 + vol_ratio_ge_2_0 + hour_11_12,229,20.96,23.46,-2.5,-62.9,-40.0
bb_width_wide + close_down + night_open,4687,20.95,23.46,-2.5,-55.92,-35.0
cci_ge_100 + atr_low + close_up,3466,20.95,23.46,-2.51,-57.97,-35.0
bear_bar + body_small + night_open,1819,20.95,23.46,-2.51,-53.63,-35.0
macd_positive_but_weakening + cci_falling + high_break_3,487,20.94,23.46,-2.51,-54.43,-35.0
stoch_overbought + bull_bar + upper_wick_long,5646,20.94,23.46,-2.52,-59.91,-35.0
ma50_down + below_ma20 + gap_flat,3568,20.94,23.46,-2.52,-51.59,-30.0
ma20_down + atr_low + late_night,3028,20.94,23.46,-2.52,-53.16,-35.0
stoch_dead + atr_low + close_up,554,20.94,23.46,-2.52,-57.15,-37.5
rsi_ge_70 + atr_low + close_up,2919,20.93,23.46,-2.52,-56.95,-35.0
bear_bar + body_large + gap_up,12565,20.93,23.46,-2.53,-59.75,-30.0
ma20_down + macd_positive_but_weakening + stoch_overbought,172,20.93,23.46,-2.53,-53.49,-35.0
ma50_down + macd_positive_but_weakening + high_break_3,129,20.93,23.46,-2.53,-53.8,-30.0
bb_upper_2_touch + macd_below_signal + lower_wick_long,86,20.93,23.46,-2.53,-53.26,-30.0
body_large + close_up + gap_up,14113,20.92,23.46,-2.53,-59.89,-35.0
macd_hist_down + body_small + gap_up,11540,20.92,23.46,-2.54,-59.95,-35.0
atr_low + body_small + friday,1893,20.92,23.46,-2.54,-53.94,-35.0
cci_ge_100 + close_up + gap_flat,1673,20.92,23.46,-2.54,-62.21,-30.0
cci_ge_100 + high_break_3 + gap_flat,937,20.92,23.46,-2.54,-69.46,-30.0
macd_positive_but_weakening + cci_ge_100 + high_break_3,459,20.92,23.46,-2.54,-59.48,-35.0
lower_wick_long + body_small + gap_up,13273,20.91,23.46,-2.54,-60.22,-35.0
gap_up + late_night + monday,3180,20.91,23.46,-2.54,-56.25,-35.0
rsi_ge_70 + macd_positive_but_weakening + monday,2711,20.91,23.46,-2.54,-60.17,-35.0
macd_below_signal + bull_bar + gap_up,15834,20.91,23.46,-2.55,-59.11,-35.0
macd_positive_but_weakening + cci_falling + upper_wick_long,9590,20.91,23.46,-2.55,-58.63,-35.0
rsi_ge_70 + roc5_turn_down + upper_wick_long,4180,20.91,23.46,-2.55,-61.25,-35.0
bb_width_wide + atr_low + bull_bar,3793,20.91,23.46,-2.55,-56.33,-35.0
ma20_down + rsi_ge_75 + stoch_dead,110,20.91,23.46,-2.55,-55.73,-30.0
rsi_ge_70 + macd_hist_down + monday,2928,20.9,23.46,-2.55,-59.76,-35.0
atr_low + close_up + friday,2770,20.9,23.46,-2.55,-53.73,-35.0
bb_width_wide + macd_hist_down + hour_11_12,1928,20.9,23.46,-2.55,-55.63,-40.0
rsi_ge_70 + macd_positive_but_weakening + stoch_dead,3455,20.9,23.46,-2.56,-61.97,-35.0
macd_positive_but_weakening + upper_wick_long + monday,2656,20.9,23.46,-2.56,-56.65,-35.0
macd_below_signal + body_small + gap_up,11565,20.89,23.46,-2.57,-59.55,-35.0
ma50_down + macd_hist_down + atr_low,6947,20.89,23.46,-2.57,-53.74,-35.0
stoch_dead + upper_wick_long + monday,1661,20.89,23.46,-2.57,-60.9,-35.0
stoch_overbought + close_down + night_open,1465,20.89,23.46,-2.57,-55.26,-35.0
below_ma50 + rsi_ge_75 + close_down,316,20.89,23.46,-2.57,-53.32,-35.0
atr_high + gap_flat + hour_13_15,225,20.89,23.46,-2.57,-63.56,-25.0
macd_below_signal + gap_up + late_night,9476,20.88,23.46,-2.57,-63.71,-35.0
stoch_overbought + cci_falling + body_large,4118,20.88,23.46,-2.57,-60.8,-35.0
cci_falling + atr_low,15874,20.88,23.46,-2.58,-54.64,-35.0
atr_low + friday,6136,20.88,23.46,-2.58,-53.82,-35.0
atr_low + high_break_3,4296,20.88,23.46,-2.58,-56.86,-35.0
atr_low + high_break_3 + close_up,4296,20.88,23.46,-2.58,-56.86,-35.0
stoch_overbought + atr_low + close_down,1643,20.88,23.46,-2.58,-53.68,-35.0
ma50_down + cci_falling + atr_low,6962,20.87,23.46,-2.59,-54.28,-35.0
upper_wick_long + gap_down + night_open,2094,20.87,23.46,-2.59,-55.31,-35.0
macd_below_signal + roc5_turn_down + gap_flat,2847,20.86,23.46,-2.59,-57.18,-30.0
rsi_ge_75 + upper_wick_long,4741,20.86,23.46,-2.6,-58.46,-35.0
rsi_ge_70 + rsi_ge_75 + upper_wick_long,4741,20.86,23.46,-2.6,-58.46,-35.0
macd_positive_but_weakening + stoch_dead + body_small,2584,20.86,23.46,-2.6,-59.59,-35.0
ma50_down + body_small + gap_flat,1635,20.86,23.46,-2.6,-49.52,-30.0
macd_hist_down + cci_falling + hour_11_12,6694,20.85,23.46,-2.6,-55.11,-35.0
bb_width_wide + atr_low + close_up,3827,20.85,23.46,-2.6,-56.2,-35.0
cci_falling + body_large + hour_11_12,2911,20.85,23.46,-2.6,-55.29,-40.0
bb_width_wide + hour_11_12 + monday,585,20.85,23.46,-2.6,-52.75,-40.0
macd_hist_down + roc5_turn_down + atr_low,10927,20.85,23.46,-2.61,-54.64,-35.0
bb_width_wide + stoch_dead + atr_low,1578,20.85,23.46,-2.61,-55.88,-35.0
rsi_ge_75 + stoch_dead + night_open,662,20.85,23.46,-2.61,-55.65,-35.0
stoch_dead + body_small + gap_up,3584,20.84,23.46,-2.61,-60.61,-35.0
bb_width_wide + atr_low + body_small,2514,20.84,23.46,-2.61,-54.68,-35.0
roc5_turn_down + atr_low + hour_11_12,2951,20.84,23.46,-2.62,-53.02,-40.0
ma20_down + roc5_turn_down + high_break_3,883,20.84,23.46,-2.62,-53.94,-35.0
ma20_down + stoch_overbought + close_up,3835,20.83,23.46,-2.62,-55.93,-35.0
rsi_ge_70 + atr_low + lower_wick_long,1512,20.83,23.46,-2.62,-53.94,-30.0
ma50_down + rsi_ge_75 + hour_11_12,240,20.83,23.46,-2.62,-55.52,-40.0
macd_hist_down + stoch_dead + gap_up,9848,20.83,23.46,-2.63,-59.86,-30.0
rsi_le_30 + macd_hist_down + night_open,1589,20.83,23.46,-2.63,-56.16,-35.0
roc5_turn_down + close_up + gap_flat,1253,20.83,23.46,-2.63,-56.01,-30.0
cci_falling + roc5_turn_down + atr_low,10955,20.82,23.46,-2.63,-54.68,-35.0
macd_hist_down + roc5_turn_down + gap_flat,4111,20.82,23.46,-2.63,-54.17,-30.0
bb_width_wide + close_up + hour_11_12,1753,20.82,23.46,-2.63,-55.44,-40.0
body_large + gap_up,26755,20.82,23.46,-2.64,-59.64,-35.0
cci_falling + atr_low + body_small,4962,20.82,23.46,-2.64,-53.81,-35.0
upper_wick_long + close_up + hour_11_12,1984,20.82,23.46,-2.64,-53.2,-40.0
rsi_ge_75 + close_down + late_night,1609,20.82,23.46,-2.64,-56.86,-35.0
ma50_down + rsi_ge_70 + friday,1052,20.82,23.46,-2.64,-57.45,-35.0
ma20_down + roc5_turn_down + atr_low,6856,20.81,23.46,-2.64,-54.6,-35.0
cci_ge_150 + upper_wick_long + gap_up,2114,20.81,23.46,-2.64,-62.68,-35.0
ma50_down + cci_ge_100 + high_break_3,3047,20.81,23.46,-2.65,-59.28,-35.0
far_below_ma20 + bb_width_wide + night_open,2360,20.81,23.46,-2.65,-57.8,-35.0
rsi_ge_75 + stoch_dead + atr_low,692,20.81,23.46,-2.65,-53.53,-35.0
gap_up + friday,14277,20.8,23.46,-2.65,-59.35,-35.0
ma20_down + far_below_ma20 + night_open,2389,20.8,23.46,-2.65,-57.93,-35.0
ma50_down + stoch_dead + high_break_3,351,20.8,23.46,-2.66,-57.72,-40.0
below_ma20 + stoch_dead + gap_flat,1135,20.79,23.46,-2.66,-53.3,-30.0
cci_ge_150 + bull_bar + hour_11_12,832,20.79,23.46,-2.66,-54.06,-35.0
rsi_le_30 + atr_low + monday,505,20.79,23.46,-2.66,-56.04,-35.0
bb_upper_3_touch + upper_wick_long + gap_up,101,20.79,23.46,-2.66,-62.33,-40.0
ma20_down + gap_up + monday,5104,20.79,23.46,-2.67,-61.1,-30.0
ma50_down + cci_ge_150 + close_up,2213,20.79,23.46,-2.67,-59.01,-35.0
high_break_3 + hour_11_12 + monday,433,20.79,23.46,-2.67,-53.57,-35.0
below_ma50 + body_large + gap_up,10798,20.78,23.46,-2.67,-58.71,-35.0
macd_below_signal + stoch_dead + gap_up,7189,20.78,23.46,-2.67,-58.45,-30.0
body_large + gap_up + friday,5172,20.78,23.46,-2.67,-57.94,-35.0
ma20_down + upper_wick_long + lower_wick_long,3671,20.78,23.46,-2.67,-58.28,-35.0
far_below_ma20 + body_large + night_open,895,20.78,23.46,-2.67,-60.08,-35.0
stoch_dead + bear_bar + gap_flat,1935,20.78,23.46,-2.68,-53.17,-30.0
roc5_turn_down + hour_11_12 + friday,1680,20.77,23.46,-2.68,-54.15,-40.0
below_ma50 + bb_width_wide + rsi_ge_70,650,20.77,23.46,-2.69,-58.2,-35.0
gap_up + hour_11_12,7342,20.76,23.46,-2.7,-54.74,-35.0
ma50_down + far_below_ma20 + night_open,2351,20.76,23.46,-2.7,-57.27,-35.0
macd_below_signal + lower_wick_long + high_break_3,766,20.76,23.46,-2.7,-54.6,-35.0
lower_wick_long + gap_up,21196,20.75,23.46,-2.7,-59.76,-35.0
macd_positive_but_weakening + close_down + gap_flat,2255,20.75,23.46,-2.7,-57.04,-30.0
upper_wick_long + lower_wick_long + hour_11_12,795,20.75,23.46,-2.7,-52.67,-35.0
bb_width_wide + atr_low + lower_wick_long,2304,20.75,23.46,-2.71,-53.85,-35.0
rsi_ge_75 + macd_hist_down + stoch_dead,2435,20.74,23.46,-2.72,-61.32,-35.0
rsi_ge_75 + macd_positive_but_weakening + stoch_dead,2310,20.74,23.46,-2.72,-61.87,-35.0
macd_positive_but_weakening + gap_flat + hour_11_12,328,20.73,23.46,-2.72,-52.84,-30.0
atr_low + late_night + monday,1462,20.73,23.46,-2.73,-54.7,-35.0
rsi_ge_75 + cci_ge_100 + gap_flat,796,20.73,23.46,-2.73,-66.76,-35.0
stoch_overbought + upper_wick_long + close_up,5882,20.72,23.46,-2.73,-59.88,-35.0
rsi_ge_70 + atr_low + body_small,1607,20.72,23.46,-2.73,-54.58,-30.0
macd_hist_down + atr_high + high_break_3,415,20.72,23.46,-2.73,-57.96,-35.0
bull_bar + body_large + gap_up,14190,20.72,23.46,-2.74,-59.55,-35.0
bull_bar + gap_up + hour_11_12,3398,20.72,23.46,-2.74,-54.44,-35.0
ma50_down + cci_ge_150 + high_break_3,1554,20.72,23.46,-2.74,-62.24,-35.0
ma50_down + rsi_ge_70 + cci_ge_150,1168,20.72,23.46,-2.74,-60.55,-40.0
macd_positive_but_weakening + close_down + night_open,3500,20.71,23.46,-2.74,-53.86,-35.0
rsi_ge_70 + upper_wick_long,7354,20.71,23.46,-2.75,-59.55,-35.0
stoch_overbought + cci_falling + night_open,2801,20.71,23.46,-2.75,-55.3,-35.0
cci_ge_100 + bear_bar + hour_11_12,855,20.7,23.46,-2.75,-53.82,-40.0
roc5_turn_down + gap_up + friday,7097,20.7,23.46,-2.76,-60.52,-35.0
cci_falling + lower_wick_long + hour_11_12,2943,20.69,23.46,-2.76,-54.64,-40.0
rsi_ge_75 + macd_hist_down + monday,1904,20.69,23.46,-2.76,-60.19,-35.0
ma20_down + below_ma20 + atr_low,9686,20.69,23.46,-2.77,-55.36,-35.0
bb_width_wide + body_large + hour_11_12,1310,20.69,23.46,-2.77,-54.58,-35.0
ma20_down + bb_upper_2_touch + close_up,87,20.69,23.46,-2.77,-66.55,-40.0
below_ma20 + stoch_overbought + atr_high,87,20.69,23.46,-2.77,-56.32,-40.0
macd_hist_down + atr_low,16469,20.68,23.46,-2.77,-53.65,-35.0
ma50_down + cci_ge_100 + close_down,2495,20.68,23.46,-2.77,-57.99,-35.0
ma50_down + rsi_ge_75 + macd_positive_but_weakening,1025,20.68,23.46,-2.77,-58.71,-35.0
atr_low + body_small + monday,1978,20.68,23.46,-2.78,-53.15,-35.0
cci_ge_150 + close_up + hour_11_12,827,20.68,23.46,-2.78,-54.33,-35.0
macd_positive_but_weakening + cci_falling + atr_low,8272,20.67,23.46,-2.78,-54.5,-35.0
macd_positive_but_weakening + stoch_overbought + gap_up,7178,20.67,23.46,-2.78,-60.89,-35.0
stoch_overbought + roc5_turn_down + gap_up,9202,20.67,23.46,-2.79,-61.36,-35.0
close_up + gap_up + hour_11_12,3416,20.67,23.46,-2.79,-54.41,-35.0
rsi_ge_75 + upper_wick_long + body_small,3000,20.67,23.46,-2.79,-59.01,-35.0
far_below_ma20 + macd_below_signal + night_open,2308,20.67,23.46,-2.79,-56.92,-35.0
rsi_ge_70 + gap_flat + hour_11_12,179,20.67,23.46,-2.79,-52.32,-40.0
below_ma50 + lower_wick_long + gap_up,8512,20.66,23.46,-2.79,-58.97,-35.0
rsi_ge_75 + gap_up + hour_11_12,542,20.66,23.46,-2.79,-55.12,-40.0
roc5_turn_down + body_large + gap_up,13170,20.66,23.46,-2.8,-59.09,-30.0
below_ma50 + upper_wick_long + gap_up,8051,20.66,23.46,-2.8,-58.1,-35.0
close_down + gap_up + friday,6084,20.66,23.46,-2.8,-60.27,-35.0
below_ma50 + far_below_ma20 + night_open,2377,20.66,23.46,-2.8,-57.47,-35.0
vol_ratio_ge_1_2 + gap_flat + hour_11_12,213,20.66,23.46,-2.8,-55.8,-40.0
rsi_ge_70 + macd_hist_down + gap_up,7757,20.65,23.46,-2.8,-60.87,-35.0
upper_wick_long + hour_11_12,4645,20.65,23.46,-2.81,-52.79,-35.0
rsi_ge_75 + close_down + gap_flat,310,20.65,23.46,-2.81,-49.29,-30.0
ma20_down + gap_flat,5309,20.64,23.46,-2.81,-54.33,-30.0
macd_hist_down + lower_wick_long + gap_up,11056,20.64,23.46,-2.82,-59.24,-35.0
bb_width_wide + macd_positive_but_weakening + high_break_3,979,20.63,23.46,-2.82,-56.57,-35.0
rsi_ge_75 + bull_bar + gap_flat,693,20.63,23.46,-2.82,-62.42,-35.0
ma20_down + macd_hist_down + cci_ge_100,189,20.63,23.46,-2.82,-61.56,-25.0
below_ma20 + gap_up + monday,5328,20.63,23.46,-2.83,-63.28,-30.0
stoch_dead + lower_wick_long + gap_up,3301,20.63,23.46,-2.83,-59.6,-35.0
rsi_ge_75 + macd_hist_down + night_open,1944,20.63,23.46,-2.83,-54.59,-35.0
ma20_down + ma50_down + stoch_overbought,3438,20.62,23.46,-2.83,-52.62,-35.0
roc5_turn_down + atr_low + friday,3016,20.62,23.46,-2.83,-53.44,-35.0
cci_falling + close_up + hour_11_12,1440,20.62,23.46,-2.83,-53.34,-40.0
cci_ge_100 + bear_bar + gap_flat,674,20.62,23.46,-2.83,-51.62,-30.0
stoch_dead + close_down + gap_flat,2042,20.62,23.46,-2.84,-52.44,-30.0
rsi_ge_70 + macd_positive_but_weakening + high_break_3,975,20.62,23.46,-2.84,-54.27,-35.0
below_ma20 + upper_wick_long + gap_up,8538,20.61,23.46,-2.84,-58.13,-35.0
ma20_down + gap_up + friday,6098,20.61,23.46,-2.84,-57.87,-35.0
vol_ratio_ge_1_5 + atr_low + late_night,228,20.61,23.46,-2.84,-57.83,-30.0
macd_hist_down + low_break_3 + night_open,2140,20.61,23.46,-2.85,-55.9,-35.0
ma20_down + rsi_ge_75 + close_down,131,20.61,23.46,-2.85,-53.63,-30.0
bb_width_wide + bull_bar + hour_11_12,1762,20.6,23.46,-2.85,-54.88,-40.0
cci_ge_100 + close_down + hour_11_12,830,20.6,23.46,-2.85,-53.3,-40.0
below_ma20 + gap_flat,5461,20.6,23.46,-2.86,-54.98,-30.0
stoch_overbought + atr_low + high_break_3,2952,20.6,23.46,-2.86,-56.3,-35.0
rsi_ge_75 + gap_up + monday,1714,20.6,23.46,-2.86,-64.4,-35.0
ma20_down + cci_ge_100 + close_up,738,20.6,23.46,-2.86,-55.96,-37.5
macd_positive_but_weakening + cci_ge_150 + upper_wick_long,403,20.6,23.46,-2.86,-67.77,-35.0
ma20_down + rsi_ge_75 + roc5_turn_down,233,20.6,23.46,-2.86,-52.3,-35.0
bb_upper_2_touch + upper_wick_long + lower_wick_long,233,20.6,23.46,-2.86,-57.02,-35.0
bb_upper_2_touch + hour_11_12,675,20.59,23.46,-2.86,-55.21,-35.0
cci_ge_100 + night_open + friday,675,20.59,23.46,-2.86,-54.13,-30.0
high_break_3 + gap_down + night_open,1054,20.59,23.46,-2.87,-55.81,-35.0
macd_below_signal + stoch_dead + close_up,374,20.59,23.46,-2.87,-52.91,-30.0
ma50_down + body_large + gap_up,10611,20.58,23.46,-2.87,-57.37,-30.0
ma50_down + cci_ge_100 + close_up,5563,20.58,23.46,-2.87,-57.66,-35.0
rsi_ge_70 + atr_low,4946,20.58,23.46,-2.87,-54.91,-30.0
ma50_down + cci_ge_150 + bull_bar,2133,20.58,23.46,-2.87,-59.28,-35.0
rsi_ge_70 + stoch_dead + gap_up,3149,20.58,23.46,-2.88,-66.26,-35.0
body_large + close_down + gap_flat,2007,20.58,23.46,-2.88,-54.46,-30.0
below_ma20 + gap_up + friday,6309,20.57,23.46,-2.88,-58.45,-35.0
ma50_down + high_break_3 + gap_up,3359,20.57,23.46,-2.88,-57.41,-35.0
rsi_ge_75 + upper_wick_long + hour_11_12,384,20.57,23.46,-2.88,-50.96,-35.0
macd_hist_down + stoch_overbought + close_up,6815,20.56,23.46,-2.9,-59.1,-35.0
stoch_overbought + body_small + gap_up,6318,20.56,23.46,-2.9,-61.13,-35.0
rsi_ge_70 + macd_hist_down + stoch_dead,3745,20.56,23.46,-2.9,-60.58,-35.0
atr_low + upper_wick_long + monday,1761,20.56,23.46,-2.9,-53.42,-35.0
roc5_turn_down + hour_11_12 + monday,1615,20.56,23.46,-2.9,-54.03,-40.0
macd_below_signal + cci_ge_150 + vol_ratio_ge_1_2,574,20.56,23.46,-2.9,-67.77,-30.0
rsi_ge_75 + macd_positive_but_weakening + monday,1805,20.55,23.46,-2.9,-60.33,-35.0
stoch_overbought + atr_low + friday,1737,20.55,23.46,-2.9,-54.13,-35.0
rsi_ge_75 + gap_up + night_open,1046,20.55,23.46,-2.9,-55.05,-35.0
roc5_turn_down + gap_up + hour_11_12,3657,20.54,23.46,-2.92,-55.41,-35.0
roc5_turn_down + body_large + hour_11_12,2990,20.54,23.46,-2.92,-55.14,-35.0
lower_wick_long + gap_down + night_open,2157,20.54,23.46,-2.92,-54.86,-35.0
macd_positive_but_weakening + roc5_turn_down + atr_low,6955,20.53,23.46,-2.92,-54.91,-35.0
macd_below_signal + macd_positive_but_weakening + stoch_dead,5363,20.53,23.46,-2.93,-57.88,-35.0
upper_wick_long + lower_wick_long + friday,1544,20.53,23.46,-2.93,-63.71,-30.0
stoch_overbought + high_break_3 + gap_flat,1130,20.53,23.46,-2.93,-64.92,-30.0
macd_positive_but_weakening + roc5_turn_down + high_break_3,380,20.53,23.46,-2.93,-51.66,-32.5
ma20_down + stoch_overbought + cci_ge_100,916,20.52,23.46,-2.93,-55.63,-35.0
rsi_ge_70 + body_small + gap_flat,575,20.52,23.46,-2.93,-51.03,-35.0
macd_hist_down + cci_falling + high_break_3,497,20.52,23.46,-2.93,-54.1,-35.0
stoch_overbought + vol_ratio_ge_2_0 + hour_11_12,268,20.52,23.46,-2.93,-57.57,-40.0
ma50_down + bb_upper_2_touch + stoch_overbought,1706,20.52,23.46,-2.94,-59.85,-35.0
atr_low + close_up,13962,20.51,23.46,-2.94,-53.94,-35.0
macd_positive_but_weakening + body_large + gap_up,8428,20.51,23.46,-2.94,-59.44,-30.0
roc5_turn_down + atr_low + monday,3203,20.51,23.46,-2.94,-55.03,-35.0
ma20_down + macd_below_signal + cci_ge_100,117,20.51,23.46,-2.94,-48.89,-25.0
rsi_ge_70 + macd_below_signal + vol_ratio_ge_2_0,117,20.51,23.46,-2.94,-45.73,-30.0
rsi_ge_70 + upper_wick_long + body_small,4637,20.51,23.46,-2.95,-60.21,-35.0
rsi_ge_70 + atr_low + bull_bar,2857,20.51,23.46,-2.95,-56.31,-35.0
bb_width_wide + stoch_dead + hour_11_12,785,20.51,23.46,-2.95,-57.34,-35.0
cci_falling + bull_bar + hour_11_12,1512,20.5,23.46,-2.95,-52.65,-40.0
below_ma50 + roc5_turn_down + atr_low,7455,20.5,23.46,-2.96,-53.53,-35.0
below_ma50 + gap_up + friday,5859,20.5,23.46,-2.96,-57.99,-35.0
rsi_ge_75 + atr_low + gap_up,1459,20.49,23.46,-2.96,-56.02,-30.0
ma20_down + below_ma50 + atr_low,10646,20.49,23.46,-2.97,-54.84,-35.0
stoch_overbought + lower_wick_long + gap_up,6248,20.49,23.46,-2.97,-59.97,-30.0
rsi_ge_75 + gap_flat,1181,20.49,23.46,-2.97,-61.22,-30.0
rsi_ge_70 + rsi_ge_75 + gap_flat,1181,20.49,23.46,-2.97,-61.22,-30.0
rsi_ge_75 + atr_low + close_down,698,20.49,23.46,-2.97,-52.3,-35.0
macd_below_signal + macd_positive_but_weakening + atr_low,6732,20.48,23.46,-2.97,-54.03,-35.0
ma20_down + gap_down + night_open,3569,20.48,23.46,-2.97,-57.12,-35.0
upper_wick_long + hour_11_12 + friday,967,20.48,23.46,-2.98,-52.12,-40.0
atr_low + low_break_3 + gap_up,1607,20.47,23.46,-2.98,-58.25,-35.0
bb_upper_2_touch + cci_ge_100 + hour_11_12,674,20.47,23.46,-2.98,-55.04,-35.0
vol_ratio_ge_1_5 + lower_wick_long + body_large,127,20.47,23.46,-2.98,-50.47,-30.0
vol_ratio_ge_1_5 + gap_up + night_open,513,20.47,23.46,-2.99,-55.75,-35.0
macd_hist_down + stoch_overbought,15032,20.46,23.46,-2.99,-58.4,-35.0
macd_hist_down + stoch_overbought + bull_bar,6753,20.46,23.46,-2.99,-58.61,-35.0
macd_hist_down + atr_low + body_small,5190,20.46,23.46,-2.99,-52.58,-35.0
ma50_down + bb_upper_2_touch + cci_ge_150,1681,20.46,23.46,-2.99,-60.59,-35.0
rsi_ge_70 + macd_below_signal + hour_11_12,303,20.46,23.46,-2.99,-51.45,-35.0
stoch_dead + cci_falling + upper_wick_long,4326,20.46,23.46,-3.0,-57.93,-35.0
roc5_turn_down + body_large + high_break_3,1696,20.46,23.46,-3.0,-59.22,-35.0
bb_width_wide + gap_flat + hour_11_12,391,20.46,23.46,-3.0,-51.84,-35.0
stoch_dead + cci_falling + atr_low,4606,20.45,23.46,-3.0,-53.36,-35.0
ma50_down + gap_down + night_open,3222,20.45,23.46,-3.0,-56.13,-35.0
ma50_down + hour_11_12 + monday,1501,20.45,23.46,-3.0,-56.01,-40.0
ma50_down + rsi_ge_70 + body_small,1643,20.45,23.46,-3.01,-54.5,-35.0
